Date,NO2,OZONE,PM25
13-Jun-2020 20:00,0.008,0.042,3.5
13-Jun-2020 21:00,0.011,0.035,3.3
13-Jun-2020 22:00,0.01,0.038,3.8
13-Jun-2020 23:00,0.014,0.035,4.1
14-Jun-2020 00:00,0.014,0.032,4.3
14-Jun-2020 01:00,0.019,0.018,8.8
14-Jun-2020 02:00,0.024,0.013,6.7
14-Jun-2020 03:00,0.02,0.013,7.3
14-Jun-2020 04:00,0.015,0.016,4.7
14-Jun-2020 05:00,0.011,0.024,6.2
14-Jun-2020 06:00,0.01,0.025,6.8
14-Jun-2020 07:00,0.006,0.035,7.2
14-Jun-2020 08:00,0.003,0.045,5
14-Jun-2020 09:00,0.003,0.056,3.8
14-Jun-2020 10:00,0.004,0.06,4.8
14-Jun-2020 11:00,0.002,0.062,4.9
14-Jun-2020 12:00,0.001,0.058,1.9
14-Jun-2020 13:00,0.001,0.054,5.2
14-Jun-2020 14:00,0.001,0.052,4.2
14-Jun-2020 15:00,0.001,0.054,5.8
14-Jun-2020 16:00,0.001,0.058,4.5
14-Jun-2020 17:00,0.002,0.058,1.9
14-Jun-2020 18:00,0.002,0.054,2.7
14-Jun-2020 19:00,0.004,0.05,2.8
14-Jun-2020 20:00,0.01,0.043,4.2
14-Jun-2020 21:00,0.02,0.028,3.9
14-Jun-2020 22:00,0.013,0.031,3.4
14-Jun-2020 23:00,0.011,0.029,4
15-Jun-2020 00:00,0.011,0.024,3.4
15-Jun-2020 01:00,0.014,0.014,3.9
15-Jun-2020 02:00,0.018,0.011,4.6
15-Jun-2020 03:00,0.017,0.014,4
15-Jun-2020 04:00,0.019,0.015,6.3
15-Jun-2020 05:00,0.017,0.017,6.4
15-Jun-2020 06:00,0.018,0.016,6.5
15-Jun-2020 07:00,0.016,0.021,5.4
15-Jun-2020 08:00,0.014,0.027,5.9
15-Jun-2020 09:00,0.008,0.037,3.8
15-Jun-2020 10:00,0.004,0.046,5.3
15-Jun-2020 11:00,0.004,0.05,8.3
15-Jun-2020 12:00,0.002,0.054,7.4
15-Jun-2020 13:00,0.002,0.055,3.7
15-Jun-2020 14:00,0.002,0.055,5.6
15-Jun-2020 15:00,0.002,0.055,4.4
15-Jun-2020 16:00,0.003,0.059,5.2
15-Jun-2020 17:00,0.002,0.058,1.4
15-Jun-2020 18:00,0.002,0.054,3.5
15-Jun-2020 19:00,0.006,0.044,2
15-Jun-2020 20:00,0.007,0.042,3.1
15-Jun-2020 21:00,0.009,0.038,4.7
15-Jun-2020 22:00,0.012,0.033,0.8
15-Jun-2020 23:00,0.01,0.03,1
16-Jun-2020 00:00,0.007,0.029,1.7
16-Jun-2020 01:00,0.004,0.028,2.2
16-Jun-2020 02:00,0.01,0.017,1.8
16-Jun-2020 03:00,0.014,0.01,3.1
16-Jun-2020 04:00,0.025,0.001,8.7
16-Jun-2020 05:00,0.026,0.001,12.7
16-Jun-2020 06:00,0.027,0.004,7.5
16-Jun-2020 07:00,0.036,0.008,9.9
16-Jun-2020 08:00,0.02,0.029,10.4
16-Jun-2020 09:00,0.006,0.047,4.3
16-Jun-2020 10:00,0.003,0.055,3.5
16-Jun-2020 11:00,0.003,0.06,2.2
16-Jun-2020 12:00,0.003,0.065,5.9
16-Jun-2020 13:00,0.002,0.059,4.2
16-Jun-2020 14:00,0.002,0.058,4.2
16-Jun-2020 15:00,0.002,0.063,5.2
16-Jun-2020 16:00,0.002,0.059,5.4
16-Jun-2020 17:00,0.002,0.053,4.4
16-Jun-2020 18:00,0.004,0.046,3.6
16-Jun-2020 19:00,0.006,0.043,2.7
16-Jun-2020 20:00,0.005,0.04,2.8
16-Jun-2020 21:00,0.006,0.039,3.1
16-Jun-2020 22:00,0.004,0.046,1.1
16-Jun-2020 23:00,0.005,0.042,1.6
17-Jun-2020 00:00,0.006,0.036,2
17-Jun-2020 01:00,0.01,0.027,2.4
17-Jun-2020 02:00,0.011,0.025,3
17-Jun-2020 03:00,0.01,0.024,2.4
17-Jun-2020 04:00,0.01,0.021,4.8
17-Jun-2020 05:00,0.015,0.016,5.7
17-Jun-2020 06:00,0.011,0.022,4.6
17-Jun-2020 07:00,0.011,0.026,3.7
17-Jun-2020 08:00,0.011,0.03,3.2
17-Jun-2020 09:00,0.009,0.042,4.8
17-Jun-2020 10:00,0.002,0.051,4.6
17-Jun-2020 11:00,0.002,0.051,0.9
17-Jun-2020 12:00,0.002,0.055,
17-Jun-2020 13:00,0.002,0.057,
17-Jun-2020 14:00,0.002,0.055,2.8
17-Jun-2020 15:00,0.001,0.053,4.2
17-Jun-2020 16:00,0.001,0.049,2.8
17-Jun-2020 17:00,0.002,0.047,4
17-Jun-2020 18:00,0.003,0.044,1
17-Jun-2020 19:00,0.005,0.039,1.1
17-Jun-2020 20:00,0.012,0.03,3.9
17-Jun-2020 21:00,0.014,0.026,3.5
17-Jun-2020 22:00,0.011,0.027,3.9
17-Jun-2020 23:00,0.008,0.029,2.1
18-Jun-2020 00:00,0.007,0.03,2.6
18-Jun-2020 01:00,0.005,0.031,1.4
18-Jun-2020 02:00,0.006,0.027,4.2
18-Jun-2020 03:00,0.008,0.022,4.4
18-Jun-2020 04:00,0.011,0.019,4.7
18-Jun-2020 05:00,0.011,0.019,3.4
18-Jun-2020 06:00,0.012,0.02,5.5
18-Jun-2020 07:00,0.014,,
18-Jun-2020 08:00,0.01,0.028,
18-Jun-2020 09:00,0.005,0.038,4.6
18-Jun-2020 10:00,,0.043,3.3
18-Jun-2020 11:00,0.005,0.047,3.2
18-Jun-2020 12:00,0.004,0.055,4
18-Jun-2020 13:00,0.002,0.06,5.8
18-Jun-2020 14:00,0.002,0.054,5.5
18-Jun-2020 15:00,0.002,0.054,2.3
18-Jun-2020 16:00,0.002,0.054,2.3
18-Jun-2020 17:00,0.002,0.055,3
18-Jun-2020 18:00,0.003,0.056,3.7
18-Jun-2020 19:00,0.004,0.047,3.5
18-Jun-2020 20:00,0.01,0.036,4
18-Jun-2020 21:00,0.011,0.031,4.5
18-Jun-2020 22:00,0.009,0.031,3.6
18-Jun-2020 23:00,0.007,0.03,4.7
19-Jun-2020 00:00,0.004,0.03,3.6
19-Jun-2020 01:00,0.003,0.031,2.4
19-Jun-2020 02:00,0.004,0.027,3.2
19-Jun-2020 03:00,0.006,0.024,2.8
19-Jun-2020 04:00,0.013,0.018,4.7
19-Jun-2020 05:00,0.014,0.015,3.5
19-Jun-2020 06:00,0.011,0.019,5.7
19-Jun-2020 07:00,0.011,0.022,4.8
19-Jun-2020 08:00,0.008,0.029,5.4
19-Jun-2020 09:00,0.008,0.033,3.6
19-Jun-2020 10:00,0.004,0.045,5.6
19-Jun-2020 11:00,0.003,0.047,5.5
19-Jun-2020 12:00,0.002,0.05,3.2
19-Jun-2020 13:00,0.002,0.051,2.4
19-Jun-2020 14:00,0.002,0.052,3.2
19-Jun-2020 15:00,0.002,0.052,2.9
19-Jun-2020 16:00,0.002,0.052,3
19-Jun-2020 17:00,0.003,0.053,0.1
19-Jun-2020 18:00,0.004,0.051,0.1
19-Jun-2020 19:00,0.006,0.046,2.6
19-Jun-2020 20:00,0.018,0.029,4.3
19-Jun-2020 21:00,0.023,0.017,3.6
19-Jun-2020 22:00,0.035,0.003,6.8
19-Jun-2020 23:00,0.011,0.027,5.8
20-Jun-2020 00:00,0.006,0.03,3.8
20-Jun-2020 01:00,0.006,0.026,3
20-Jun-2020 02:00,0.005,0.026,2.5
20-Jun-2020 03:00,0.009,0.017,3.6
20-Jun-2020 04:00,0.02,0.004,4.9
20-Jun-2020 05:00,0.018,0.01,6.7
20-Jun-2020 06:00,0.01,0.021,8.6
20-Jun-2020 07:00,0.005,0.032,6.6
20-Jun-2020 08:00,0.005,0.038,5.2
20-Jun-2020 09:00,0.004,0.043,4.5
20-Jun-2020 10:00,0.004,0.046,3.2
20-Jun-2020 11:00,0.003,0.054,3.1
20-Jun-2020 12:00,0.003,0.067,3.3
20-Jun-2020 13:00,0.002,0.066,4.3
20-Jun-2020 14:00,0.002,0.058,4.1
20-Jun-2020 15:00,0.002,0.051,3.4
20-Jun-2020 16:00,0.002,0.053,1.5
20-Jun-2020 17:00,0.002,0.054,1.9
20-Jun-2020 18:00,0.002,0.051,2.9
20-Jun-2020 19:00,0.005,0.041,2.6
20-Jun-2020 20:00,0.013,0.028,5.2
20-Jun-2020 21:00,0.015,0.024,8.8
20-Jun-2020 22:00,0.02,0.016,7.3
20-Jun-2020 23:00,0.026,0.009,8.8
21-Jun-2020 00:00,0.019,0.016,8.3
21-Jun-2020 01:00,0.011,0.022,5.6
21-Jun-2020 02:00,0.011,0.02,5.7
21-Jun-2020 03:00,0.011,0.016,7.7
21-Jun-2020 04:00,0.007,0.024,7
21-Jun-2020 05:00,0.01,0.017,5
21-Jun-2020 06:00,0.012,0.017,6
21-Jun-2020 07:00,0.007,0.027,5.7
21-Jun-2020 08:00,0.004,0.037,6.5
21-Jun-2020 09:00,0.002,0.047,5
21-Jun-2020 10:00,0.003,0.057,2.8
21-Jun-2020 11:00,0.003,0.066,5.4
21-Jun-2020 12:00,0.002,0.061,6.3
21-Jun-2020 13:00,0.002,0.057,5.9
21-Jun-2020 14:00,0.001,0.049,3.5
21-Jun-2020 15:00,0.001,0.043,2
21-Jun-2020 16:00,0.001,0.043,2.7
21-Jun-2020 17:00,0.001,0.045,4.1
21-Jun-2020 18:00,0.003,0.042,2.1
21-Jun-2020 19:00,0.008,0.035,1.4
21-Jun-2020 20:00,0.015,0.025,5
21-Jun-2020 21:00,0.015,0.024,5.7
21-Jun-2020 22:00,0.01,0.029,6.2
21-Jun-2020 23:00,0.01,0.027,7.6
22-Jun-2020 00:00,0.007,0.028,11.5
22-Jun-2020 01:00,0.007,0.026,6.2
22-Jun-2020 02:00,0.008,0.023,4.2
22-Jun-2020 03:00,0.003,0.029,4.7
22-Jun-2020 04:00,0.007,0.026,2.6
22-Jun-2020 05:00,0.017,0.015,2.4
22-Jun-2020 06:00,0.017,0.011,6.5
22-Jun-2020 07:00,0.012,0.018,5.4
22-Jun-2020 08:00,0.01,0.026,3.4
22-Jun-2020 09:00,0.008,0.035,3.2
22-Jun-2020 10:00,0.006,0.042,3.6
22-Jun-2020 11:00,0.005,0.052,4.3
22-Jun-2020 12:00,0.003,0.058,5.4
22-Jun-2020 13:00,0.002,0.058,5.4
22-Jun-2020 14:00,0.002,0.055,3.6
22-Jun-2020 15:00,0.002,0.054,4.2
22-Jun-2020 16:00,0.002,0.05,5.4
22-Jun-2020 17:00,0.002,0.049,2.4
22-Jun-2020 18:00,0.003,0.046,2
22-Jun-2020 19:00,0.008,0.039,1.3
22-Jun-2020 20:00,0.017,0.026,3.1
22-Jun-2020 21:00,0.017,0.024,4.2
22-Jun-2020 22:00,0.012,0.027,4.9
22-Jun-2020 23:00,0.012,0.025,4.8
23-Jun-2020 00:00,0.007,0.026,4.8
23-Jun-2020 01:00,0.004,0.03,5.1
23-Jun-2020 02:00,0.008,0.029,3.8
23-Jun-2020 03:00,0.006,0.027,4.1
23-Jun-2020 04:00,0.014,0.019,4.9
23-Jun-2020 05:00,0.02,0.009,4.6
23-Jun-2020 06:00,0.02,0.01,8.4
23-Jun-2020 07:00,0.018,,
23-Jun-2020 08:00,,0.028,
23-Jun-2020 09:00,0.015,0.032,4
23-Jun-2020 10:00,0.009,0.043,5.9
23-Jun-2020 11:00,0.004,0.049,4
23-Jun-2020 12:00,0.004,0.051,7.6
23-Jun-2020 13:00,0.001,0.05,6.2
23-Jun-2020 14:00,0.001,0.05,4.3
23-Jun-2020 15:00,0.002,0.051,5
23-Jun-2020 16:00,0.002,0.051,4
23-Jun-2020 17:00,0.002,0.05,3.3
23-Jun-2020 18:00,0.003,0.048,2.3
23-Jun-2020 19:00,0.008,0.041,2.1
23-Jun-2020 20:00,0.011,0.035,1.7
23-Jun-2020 21:00,0.014,0.029,4.4
23-Jun-2020 22:00,0.024,0.014,6.1
23-Jun-2020 23:00,0.022,0.02,5.8
24-Jun-2020 00:00,0.006,0.032,5.1
24-Jun-2020 01:00,0.009,0.024,4
24-Jun-2020 02:00,0.006,0.028,5.3
24-Jun-2020 03:00,0.008,0.026,4.1
24-Jun-2020 04:00,0.01,0.023,6.1
24-Jun-2020 05:00,0.014,0.016,6.1
24-Jun-2020 06:00,0.016,0.013,6.7
24-Jun-2020 07:00,0.014,0.018,6.8
24-Jun-2020 08:00,0.015,0.023,7.6
24-Jun-2020 09:00,0.011,0.037,7.9
24-Jun-2020 10:00,0.016,0.045,9.1
24-Jun-2020 11:00,0.013,0.058,10.3
24-Jun-2020 12:00,0.009,0.067,8.4
24-Jun-2020 13:00,0.004,0.067,3.8
24-Jun-2020 14:00,0.002,0.061,3.8
24-Jun-2020 15:00,0.002,0.059,2.2
24-Jun-2020 16:00,0.002,0.056,3.9
24-Jun-2020 17:00,0.002,0.05,3.6
24-Jun-2020 18:00,0.006,0.045,2.5
24-Jun-2020 19:00,0.01,0.038,3
24-Jun-2020 20:00,0.021,0.022,5.4
24-Jun-2020 21:00,0.025,0.014,7.2
24-Jun-2020 22:00,0.027,0.005,8.2
24-Jun-2020 23:00,0.026,0.01,9.6
25-Jun-2020 00:00,0.011,0.024,5.8
25-Jun-2020 01:00,0.008,0.025,4.1
25-Jun-2020 02:00,0.008,0.024,4
25-Jun-2020 03:00,0.005,0.029,3.1
25-Jun-2020 04:00,0.008,0.026,1.9
25-Jun-2020 05:00,0.022,0.008,3
25-Jun-2020 06:00,0.023,0.011,6.8
25-Jun-2020 07:00,0.022,0.02,5
25-Jun-2020 08:00,0.022,0.025,7
25-Jun-2020 09:00,0.009,0.043,5.4
25-Jun-2020 10:00,0.006,0.051,5.4
25-Jun-2020 11:00,0.004,0.059,6.2
25-Jun-2020 12:00,0.002,0.056,6.2
25-Jun-2020 13:00,0.002,0.052,5.4
25-Jun-2020 14:00,0.003,0.055,5.4
25-Jun-2020 15:00,0.003,0.06,2.8
25-Jun-2020 16:00,0.002,0.054,4
25-Jun-2020 17:00,0.003,0.048,3.3
25-Jun-2020 18:00,0.005,0.044,3.9
25-Jun-2020 19:00,0.011,0.035,1.7
25-Jun-2020 20:00,0.024,0.016,4.2
25-Jun-2020 21:00,0.033,0.003,10.5
25-Jun-2020 22:00,0.032,0.008,10.1
25-Jun-2020 23:00,0.025,0.011,8.4
